filename,frame_substrate_class,frame_relief_class,frame_substrate_n,frame_substrate_dominance_pct,dominant_broad_substrate,broad_substrate_dominance_pct,primary_modifier,primary_modifier_pct,secondary_modifier,secondary_modifier_pct,relief_primary_pct
2025_09_SA_FR01_009_0040.png,soft_silt_bioturbation,flat,72,54.2,soft,100.0,silt,54.2,bioturbation,45.8,100.0
2025_09_SA_FR01_009_0041.png,soft_silt,flat,47,85.1,soft,100.0,silt,85.1,,,100.0
2025_09_SA_FR01_009_0042.png,soft_silt_bioturbation,flat,71,74.6,soft,100.0,silt,74.6,bioturbation,25.4,100.0
2025_09_SA_FR01_009_0043.png,soft_silt,flat,56,82.1,soft,100.0,silt,82.1,,,100.0
2025_09_SA_FR01_009_0044.png,soft_silt,flat,66,89.4,soft,100.0,silt,89.4,,,100.0
2025_09_SA_FR01_009_0045.png,soft_bioturbation_silt,flat,68,54.4,soft,100.0,bioturbation,54.4,silt,45.6,100.0
2025_09_SA_FR01_009_0046.png,soft_silt,flat,78,89.7,soft,100.0,silt,89.7,,,100.0
2025_09_SA_FR01_009_0047.png,soft_silt,flat,80,81.2,soft,100.0,silt,81.2,,,100.0
2025_09_SA_FR01_010_0006.png,soft_silt,flat,37,86.5,soft,86.5,silt,86.5,,,100.0
2025_09_SA_FR01_010_0007.png,soft_silt_shelldead,flat,60,71.7,soft,80.0,silt,71.7,shelldead,20.0,100.0
2025_09_SA_FR01_010_0008.png,soft_silt_shelldead,flat,49,71.4,soft,73.5,silt,71.4,shelldead,26.5,100.0
2025_09_SA_FR01_010_0009.png,soft_silt,flat,2,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_010_0010.png,,,0,,,,,,,,
2025_09_SA_FR01_011_v1_0028.png,hard_silt_pebble,flat,36,41.7,hard,58.3,silt,41.7,pebble,25.0,100.0
2025_09_SA_FR01_011_v1_0029.png,hard_shelldead,flat,2,100.0,hard,100.0,shelldead,100.0,,,100.0
2025_09_SA_FR01_011_v1_0030.png,soft_silt,flat,45,73.3,soft,80.0,silt,73.3,,,100.0
2025_09_SA_FR01_011_v1_0031.png,soft_silt,flat,34,67.6,soft,85.3,silt,67.6,,,100.0
2025_09_SA_FR01_011_v1_0032.png,hard_cobble,flat,6,66.7,hard,83.3,cobble,66.7,,,100.0
2025_09_SA_FR01_011_v1_0033.png,soft_silt_cobble,flat,25,60.0,soft,60.0,silt,60.0,cobble,20.0,100.0
2025_09_SA_FR01_011_v1_0034.png,soft_silt,flat,62,59.7,soft,66.1,silt,59.7,,,100.0
2025_09_SA_FR01_011_v1_0035.png,soft_silt,flat,69,68.1,soft,85.5,silt,68.1,,,100.0
2025_09_SA_FR01_011_v1_0036.png,soft_silt_bioturbation,flat,70,70.0,soft,90.0,silt,70.0,bioturbation,20.0,100.0
2025_09_SA_FR01_011_v1_0037.png,soft_silt_pebble,flat,69,55.1,soft,60.9,silt,55.1,pebble,20.3,100.0
2025_09_SA_FR01_011_v1_0038.png,soft_silt,flat,58,77.6,soft,79.3,silt,77.6,,,100.0
2025_09_SA_FR01_011_v1_0039.png,soft_silt,flat,70,81.4,soft,82.9,silt,81.4,,,100.0
2025_09_SA_FR01_011_v1_0040.png,soft_silt,flat,69,71.0,soft,89.9,silt,71.0,,,100.0
2025_09_SA_FR01_011_v1_0041.png,soft_silt_bioturbation,flat,62,66.1,soft,88.7,silt,66.1,bioturbation,22.6,100.0
2025_09_SA_FR01_011_v1_0042.png,soft_silt,flat,56,82.1,soft,98.2,silt,82.1,,,100.0
2025_09_SA_FR01_011_v1_0044.png,soft_silt,flat,38,63.2,soft,81.6,silt,63.2,,,100.0
2025_09_SA_FR01_011_v1_0045.png,soft_silt,flat,42,83.3,soft,88.1,silt,83.3,,,100.0
2025_09_SA_FR01_011_v1_0046.png,soft_silt_bioturbation,flat,58,65.5,soft,89.7,silt,65.5,bioturbation,24.1,100.0
2025_09_SA_FR01_011_v1_0047.png,soft_silt,flat,61,75.4,soft,83.6,silt,75.4,,,100.0
2025_09_SA_FR01_011_v1_0048.png,soft_silt,flat,46,60.9,soft,78.3,silt,60.9,,,100.0
2025_09_SA_FR01_011_v1_0049.png,soft_silt,flat,40,62.5,soft,77.5,silt,62.5,,,100.0
2025_09_SA_FR01_011_v1_0050.png,soft_silt,flat,45,88.9,soft,93.3,silt,88.9,,,100.0
2025_09_SA_FR01_011_v1_0051.png,soft_silt_bioturbation,flat,42,61.9,soft,88.1,silt,61.9,bioturbation,26.2,100.0
2025_09_SA_FR01_011_v1_0052.png,soft_silt,flat,50,84.0,soft,88.0,silt,84.0,,,100.0
2025_09_SA_FR01_011_v1_0053.png,soft_silt_shelldead,flat,47,63.8,soft,70.2,silt,63.8,shelldead,23.4,100.0
2025_09_SA_FR01_011_v1_0054.png,soft_silt,flat,61,68.9,soft,78.7,silt,68.9,,,100.0
2025_09_SA_FR01_011_v1_0055.png,soft_silt,flat,37,75.7,soft,86.5,silt,75.7,,,100.0
2025_09_SA_FR01_011_v1_0056.png,soft_silt_bioturbation,flat,37,73.0,soft,97.3,silt,73.0,bioturbation,24.3,100.0
2025_09_SA_FR01_011_v1_0059.png,soft_silt,flat,41,75.6,soft,82.9,silt,75.6,,,100.0
2025_09_SA_FR01_011_v1_0060.png,soft_silt_bioturbation,flat,43,60.5,soft,81.4,silt,60.5,bioturbation,20.9,100.0
2025_09_SA_FR01_011_v1_0061.png,soft_silt,flat,35,77.1,soft,91.4,silt,77.1,,,100.0
2025_09_SA_FR01_011_v1_0062.png,soft_silt_bioturbation,flat,45,62.2,soft,93.3,silt,62.2,bioturbation,31.1,100.0
2025_09_SA_FR01_011_v1_0063.png,soft_silt,flat,48,77.1,soft,85.4,silt,77.1,,,100.0
2025_09_SA_FR01_011_v1_0064.png,soft_silt_bioturbation,flat,35,54.3,soft,74.3,silt,54.3,bioturbation,20.0,100.0
2025_09_SA_FR01_011_v1_0065.png,soft_silt_shelldead,flat,54,64.8,soft,75.9,silt,64.8,shelldead,20.4,100.0
2025_09_SA_FR01_011_v1_0066.png,soft_silt,flat,49,73.5,soft,77.6,silt,73.5,,,100.0
2025_09_SA_FR01_011_v1_0067.png,soft_silt,flat,48,72.9,soft,79.2,silt,72.9,,,100.0
2025_09_SA_FR01_011_v1_0068.png,hard_silt_pebble,flat,63,41.3,hard,50.8,silt,41.3,pebble,28.6,100.0
2025_09_SA_FR01_011_v1_0069.png,hard_silt_pebble,flat,60,38.3,hard,55.0,silt,38.3,pebble,28.3,100.0
2025_09_SA_FR01_011_v1_0070.png,hard_boulder_silt,flat,25,32.0,hard,76.0,boulder,32.0,silt,24.0,100.0
2025_09_SA_FR01_011_v1_0071.png,soft_silt_pebble,flat,58,58.6,soft,60.3,silt,58.6,pebble,20.7,100.0
2025_09_SA_FR01_011_v1_0072.png,hard_silt_boulder,flat,46,41.3,hard,54.3,silt,41.3,boulder,26.1,100.0
2025_09_SA_FR01_011_v1_0073.png,soft_silt,flat,37,62.2,soft,62.2,silt,62.2,,,100.0
2025_09_SA_FR01_011_v1_0074.png,soft_silt,flat,45,80.0,soft,88.9,silt,80.0,,,100.0
2025_09_SA_FR01_011_v1_0078.png,soft_silt,flat,67,92.5,soft,94.0,silt,92.5,,,100.0
2025_09_SA_FR01_011_v1_0079.png,soft_silt,flat,49,93.9,soft,95.9,silt,93.9,,,100.0
2025_09_SA_FR01_011_v1_0080.png,soft_silt,flat,68,92.6,soft,92.6,silt,92.6,,,100.0
2025_09_SA_FR01_011_v1_0081.png,soft_silt,flat,47,78.7,soft,87.2,silt,78.7,,,100.0
2025_09_SA_FR01_011_v2_0001.png,soft_silt,flat,55,83.6,soft,89.1,silt,83.6,,,100.0
2025_09_SA_FR01_011_v2_0002.png,soft_silt,flat,22,81.8,soft,81.8,silt,81.8,,,100.0
2025_09_SA_FR01_011_v2_0003.png,soft_silt,flat,49,87.8,soft,87.8,silt,87.8,,,100.0
2025_09_SA_FR01_011_v2_0004.png,soft_silt_shelldead,flat,12,66.7,soft,66.7,silt,66.7,shelldead,33.3,100.0
2025_09_SA_FR01_011_v2_0005.png,soft_silt,flat,50,82.0,soft,90.0,silt,82.0,,,100.0
2025_09_SA_FR01_011_v2_0006.png,soft_silt,flat,55,94.5,soft,96.4,silt,94.5,,,100.0
2025_09_SA_FR01_011_v2_0008.png,soft_silt,flat,62,85.5,soft,90.3,silt,85.5,,,100.0
2025_09_SA_FR01_011_v2_0009.png,soft_silt,flat,47,91.5,soft,97.9,silt,91.5,,,100.0
2025_09_SA_FR01_012_0009.png,hard_pebble,flat,48,70.8,hard,87.5,pebble,70.8,,,100.0
2025_09_SA_FR01_012_0010.png,hard_silt_pebble,flat,51,37.3,hard,60.8,silt,37.3,pebble,31.4,100.0
2025_09_SA_FR01_012_0011.png,hard_boulder_silt,flat,30,50.0,hard,73.3,boulder,50.0,silt,26.7,100.0
2025_09_SA_FR01_012_0012.png,hard_pebble,flat,44,72.7,hard,81.8,pebble,72.7,,,100.0
2025_09_SA_FR01_012_0013.png,hard_cobble_pebble,flat,44,40.9,hard,86.4,cobble,40.9,pebble,29.5,100.0
2025_09_SA_FR01_012_0014.png,hard_boulder,flat,3,100.0,hard,100.0,boulder,100.0,,,100.0
2025_09_SA_FR01_012_0015.png,hard_pebble_silt,flat,60,71.7,hard,80.0,pebble,71.7,silt,20.0,100.0
2025_09_SA_FR01_012_0016.png,hard_pebble_silt,flat,43,60.5,hard,69.8,pebble,60.5,silt,30.2,100.0
2025_09_SA_FR01_012_0017.png,hard_pebble,flat,48,81.2,hard,83.3,pebble,81.2,,,100.0
2025_09_SA_FR01_012_0018.png,hard_boulder_pebble,flat,39,48.7,hard,87.2,boulder,48.7,pebble,28.2,100.0
2025_09_SA_FR01_012_0019.png,hard_boulder_cobble,flat,38,47.4,hard,89.5,boulder,47.4,cobble,28.9,100.0
2025_09_SA_FR01_015_v1_0011.png,soft_silt,flat,47,72.3,soft,83.0,silt,72.3,,,100.0
2025_09_SA_FR01_015_v1_0012.png,soft_silt,flat,31,58.1,soft,77.4,silt,58.1,,,100.0
2025_09_SA_FR01_015_v1_0013.png,soft_silt,flat,47,76.6,soft,78.7,silt,76.6,,,100.0
2025_09_SA_FR01_015_v1_0014.png,soft_silt_shelldead,flat,36,61.1,soft,77.8,silt,61.1,shelldead,22.2,100.0
2025_09_SA_FR01_015_v1_0015.png,soft_silt_shelldead,flat,27,63.0,soft,70.4,silt,63.0,shelldead,25.9,100.0
2025_09_SA_FR01_015_v1_0017.png,soft_silt,flat,57,82.5,soft,100.0,silt,82.5,,,100.0
2025_09_SA_FR01_015_v1_0018.png,soft_silt_bioturbation,flat,45,75.6,soft,95.6,silt,75.6,bioturbation,20.0,100.0
2025_09_SA_FR01_015_v1_0019.png,soft_silt,flat,43,81.4,soft,97.7,silt,81.4,,,100.0
2025_09_SA_FR01_015_v1_0021.png,soft_silt,flat,44,81.8,soft,93.2,silt,81.8,,,100.0
2025_09_SA_FR01_015_v1_0023.png,soft_silt,flat,67,80.6,soft,94.0,silt,80.6,,,100.0
2025_09_SA_FR01_015_v1_0024.png,soft_silt,flat,53,81.1,soft,98.1,silt,81.1,,,100.0
2025_09_SA_FR01_015_v1_0025.png,soft_silt,flat,27,81.5,soft,92.6,silt,81.5,,,100.0
2025_09_SA_FR01_015_v1_0026.png,soft_silt,flat,53,84.9,soft,96.2,silt,84.9,,,100.0
2025_09_SA_FR01_015_v1_0027.png,soft_silt,flat,39,82.1,soft,94.9,silt,82.1,,,100.0
2025_09_SA_FR01_015_v1_0028.png,soft_silt,flat,50,86.0,soft,98.0,silt,86.0,,,100.0
2025_09_SA_FR01_015_v1_0029.png,soft_silt,flat,20,95.0,soft,100.0,silt,95.0,,,100.0
2025_09_SA_FR01_015_v1_0030.png,soft_silt,flat,25,84.0,soft,96.0,silt,84.0,,,100.0
2025_09_SA_FR01_015_v1_0031.png,soft_silt,flat,21,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_015_v1_0032.png,soft_silt,flat,26,84.6,soft,92.3,silt,84.6,,,100.0
2025_09_SA_FR01_015_v1_0033.png,soft_silt,flat,12,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_015_v1_0034.png,soft_silt_bioturbation,flat,29,72.4,soft,93.1,silt,72.4,bioturbation,20.7,100.0
2025_09_SA_FR01_015_v1_0035.png,soft_silt,flat,30,80.0,soft,93.3,silt,80.0,,,100.0
2025_09_SA_FR01_015_v1_0036.png,soft_silt,flat,32,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_015_v1_0037.png,soft_silt,flat,27,88.9,soft,96.3,silt,88.9,,,100.0
2025_09_SA_FR01_015_v1_0039.png,soft_silt,flat,27,88.9,soft,92.6,silt,88.9,,,100.0
2025_09_SA_FR01_015_v1_0040.png,soft_silt,flat,10,90.0,soft,90.0,silt,90.0,,,100.0
2025_09_SA_FR01_015_v1_0041.png,soft_silt,flat,32,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_015_v1_0042.png,soft_silt,flat,19,89.5,soft,89.5,silt,89.5,,,100.0
2025_09_SA_FR01_015_v1_0043.png,soft_silt,flat,17,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_015_v1_0044.png,soft_silt_bioturbation,flat,33,63.6,soft,87.9,silt,63.6,bioturbation,24.2,100.0
2025_09_SA_FR01_015_v1_0045.png,soft_silt,flat,22,90.9,soft,95.5,silt,90.9,,,100.0
2025_09_SA_FR01_015_v1_0046.png,soft_silt_bioturbation,flat,40,80.0,soft,100.0,silt,80.0,bioturbation,20.0,100.0
2025_09_SA_FR01_015_v1_0047.png,soft_silt,flat,30,80.0,soft,96.7,silt,80.0,,,100.0
2025_09_SA_FR01_015_v1_0051.png,soft_silt,flat,65,81.5,soft,96.9,silt,81.5,,,100.0
2025_09_SA_FR01_015_v1_0052.png,soft_silt,flat,39,87.2,soft,97.4,silt,87.2,,,100.0
2025_09_SA_FR01_015_v1_0053.png,soft_silt,flat,37,94.6,soft,100.0,silt,94.6,,,100.0
2025_09_SA_FR01_015_v1_0054.png,soft_silt_bioturbation,flat,39,51.3,soft,94.9,silt,51.3,bioturbation,43.6,100.0
2025_09_SA_FR01_015_v1_0055.png,soft_silt,flat,24,75.0,soft,79.2,silt,75.0,,,100.0
2025_09_SA_FR01_015_v1_0058.png,soft_silt,flat,50,74.0,soft,86.0,silt,74.0,,,100.0
2025_09_SA_FR01_015_v1_0059.png,soft_silt,flat,46,78.3,soft,82.6,silt,78.3,,,100.0
2025_09_SA_FR01_015_v1_0060.png,soft_silt,flat,47,83.0,soft,89.4,silt,83.0,,,100.0
2025_09_SA_FR01_015_v1_0061.png,soft_silt_bioturbation,flat,78,69.2,soft,91.0,silt,69.2,bioturbation,21.8,100.0
2025_09_SA_FR01_015_v1_0062.png,soft_silt,flat,70,78.6,soft,91.4,silt,78.6,,,100.0
2025_09_SA_FR01_015_v1_0063.png,soft_silt_shelldead,flat,32,62.5,soft,65.6,silt,62.5,shelldead,21.9,100.0
2025_09_SA_FR01_015_v1_0070.png,soft_silt_bioturbation,flat,49,63.3,soft,95.9,silt,63.3,bioturbation,32.7,100.0
2025_09_SA_FR01_015_v1_0071.png,soft_silt,flat,37,75.7,soft,91.9,silt,75.7,,,100.0
2025_09_SA_FR01_015_v1_0072.png,soft_silt,flat,42,92.9,soft,100.0,silt,92.9,,,100.0
2025_09_SA_FR01_015_v1_0073.png,soft_silt,flat,50,84.0,soft,94.0,silt,84.0,,,100.0
2025_09_SA_FR01_015_v1_0074.png,soft_silt,flat,44,90.9,soft,95.5,silt,90.9,,,100.0
2025_09_SA_FR01_015_v1_0075.png,soft_silt,flat,34,97.1,soft,97.1,silt,97.1,,,100.0
2025_09_SA_FR01_015_v1_0076.png,soft_silt,flat,30,86.7,soft,90.0,silt,86.7,,,100.0
2025_09_SA_FR01_015_v1_0078.png,soft_silt,flat,33,87.9,soft,97.0,silt,87.9,,,100.0
2025_09_SA_FR01_015_v1_0079.png,soft_silt_bioturbation,flat,30,66.7,soft,90.0,silt,66.7,bioturbation,23.3,100.0
2025_09_SA_FR01_015_v1_0080.png,soft_silt_bioturbation,flat,24,50.0,soft,95.8,silt,50.0,bioturbation,45.8,100.0
2025_09_SA_FR01_015_v1_0081.png,soft_silt,flat,24,83.3,soft,91.7,silt,83.3,,,100.0
2025_09_SA_FR01_015_v1_0082.png,soft_silt,flat,25,88.0,soft,92.0,silt,88.0,,,100.0
2025_09_SA_FR01_015_v1_0084.png,soft_silt,flat,22,90.9,soft,100.0,silt,90.9,,,100.0
2025_09_SA_FR01_015_v1_0085.png,soft_silt_bioturbation,flat,21,66.7,soft,95.2,silt,66.7,bioturbation,28.6,100.0
2025_09_SA_FR01_015_v2_0001.png,soft_silt,flat,16,93.8,soft,93.8,silt,93.8,,,100.0
2025_09_SA_FR01_015_v2_0002.png,soft_silt,flat,20,95.0,soft,100.0,silt,95.0,,,100.0
2025_09_SA_FR01_015_v2_0003.png,soft_silt,flat,35,97.1,soft,97.1,silt,97.1,,,100.0
2025_09_SA_FR01_015_v2_0004.png,soft_silt,flat,40,92.5,soft,97.5,silt,92.5,,,100.0
2025_09_SA_FR01_015_v2_0005.png,soft_silt,flat,11,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_015_v2_0025.png,soft_silt,flat,11,90.9,soft,100.0,silt,90.9,,,100.0
2025_09_SA_FR01_015_v2_0026.png,soft_silt,flat,34,97.1,soft,97.1,silt,97.1,,,97.1
2025_09_SA_FR01_015_v2_0027.png,soft_silt,high,28,92.9,soft,100.0,silt,92.9,,,100.0
2025_09_SA_FR01_015_v2_0033.png,soft_silt,high,44,95.5,soft,95.5,silt,95.5,,,97.7
2025_09_SA_FR01_015_v2_0034.png,soft_silt,high,58,84.5,soft,96.6,silt,84.5,,,98.3
2025_09_SA_FR01_016_0011.png,soft_silt,flat,47,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_016_0012.png,soft_silt,flat,48,97.9,soft,100.0,silt,97.9,,,100.0
2025_09_SA_FR01_016_0013.png,soft_silt,flat,43,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_016_0014.png,soft_silt,flat,48,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_016_0015.png,soft_silt,flat,54,94.4,soft,100.0,silt,94.4,,,100.0
2025_09_SA_FR01_016_0016.png,soft_silt,flat,63,95.2,soft,100.0,silt,95.2,,,100.0
2025_09_SA_FR01_016_0017.png,soft_silt,flat,44,90.9,soft,97.7,silt,90.9,,,100.0
2025_09_SA_FR01_016_0018.png,soft_silt,flat,42,95.2,soft,100.0,silt,95.2,,,100.0
2025_09_SA_FR01_016_0019.png,soft_silt,flat,37,97.3,soft,100.0,silt,97.3,,,100.0
2025_09_SA_FR01_016_0020.png,soft_silt_bioturbation,flat,50,78.0,soft,100.0,silt,78.0,bioturbation,22.0,100.0
2025_09_SA_FR01_016_0021.png,soft_silt,flat,41,97.6,soft,100.0,silt,97.6,,,100.0
2025_09_SA_FR01_016_0022.png,soft_silt,flat,43,97.7,soft,100.0,silt,97.7,,,100.0
2025_09_SA_FR01_016_0023.png,soft_silt,flat,29,96.6,soft,100.0,silt,96.6,,,100.0
2025_09_SA_FR01_016_0024.png,soft_silt,flat,56,98.2,soft,98.2,silt,98.2,,,100.0
2025_09_SA_FR01_016_0025.png,soft_silt,flat,54,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_016_0026.png,soft_silt,flat,27,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_016_0027.png,soft_silt,flat,32,96.9,soft,100.0,silt,96.9,,,100.0
2025_09_SA_FR01_016_0028.png,soft_silt,flat,18,94.4,soft,94.4,silt,94.4,,,100.0
2025_09_SA_FR01_016_0029.png,soft_silt,flat,36,97.2,soft,100.0,silt,97.2,,,100.0
2025_09_SA_FR01_016_0031.png,soft_silt,flat,26,92.3,soft,92.3,silt,92.3,,,100.0
2025_09_SA_FR01_018_v1_0013.png,,,0,,,,,,,,
2025_09_SA_FR01_018_v1_0014.png,,,0,,,,,,,,
2025_09_SA_FR01_018_v1_0015.png,,,0,,,,,,,,
2025_09_SA_FR01_018_v1_0016.png,,,0,,,,,,,,
2025_09_SA_FR01_018_v1_0017.png,,,0,,,,,,,,
2025_09_SA_FR01_018_v1_0018.png,,,0,,,,,,,,
2025_09_SA_FR01_018_v1_0019.png,,,0,,,,,,,,
2025_09_SA_FR01_018_v1_0020.png,,,0,,,,,,,,
2025_09_SA_FR01_018_v1_0021.png,,,0,,,,,,,,
2025_09_SA_FR01_018_v1_0022.png,,,0,,,,,,,,
2025_09_SA_FR01_018_v1_0023.png,soft_silt,flat,1,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_018_v2_0024.png,soft_silt_cobble,flat,21,61.9,soft,61.9,silt,61.9,cobble,23.8,100.0
2025_09_SA_FR01_021_0022.png,soft_silt,flat,52,90.4,soft,100.0,silt,90.4,,,98.1
2025_09_SA_FR01_021_0023.png,soft_silt,flat,48,89.6,soft,100.0,silt,89.6,,,100.0
2025_09_SA_FR01_021_0025.png,soft_silt_bioturbation,flat,33,78.8,soft,100.0,silt,78.8,bioturbation,21.2,100.0
2025_09_SA_FR01_021_0026.png,soft_silt,flat,55,92.7,soft,100.0,silt,92.7,,,100.0
2025_09_SA_FR01_021_0028.png,soft_silt,flat,67,92.5,soft,100.0,silt,92.5,,,100.0
2025_09_SA_FR01_021_0029.png,soft_silt,flat,53,98.1,soft,100.0,silt,98.1,,,100.0
2025_09_SA_FR01_021_0031.png,soft_silt,flat,55,83.6,soft,100.0,silt,83.6,,,100.0
2025_09_SA_FR01_021_0032.png,soft_silt,flat,50,92.0,soft,100.0,silt,92.0,,,100.0
2025_09_SA_FR01_021_0033.png,soft_silt,flat,51,82.4,soft,100.0,silt,82.4,,,100.0
2025_09_SA_FR01_021_0035.png,soft_silt,flat,42,81.0,soft,100.0,silt,81.0,,,100.0
2025_09_SA_FR01_021_0036.png,soft_silt,flat,41,80.5,soft,100.0,silt,80.5,,,100.0
2025_09_SA_FR01_021_0037.png,soft_silt,flat,37,86.5,soft,100.0,silt,86.5,,,100.0
2025_09_SA_FR01_021_0038.png,soft_silt_bioturbation,flat,55,80.0,soft,100.0,silt,80.0,bioturbation,20.0,100.0
2025_09_SA_FR01_021_0040.png,soft_silt_bioturbation,flat,57,73.7,soft,100.0,silt,73.7,bioturbation,26.3,100.0
2025_09_SA_FR01_021_0042.png,soft_silt,flat,49,91.8,soft,100.0,silt,91.8,,,100.0
2025_09_SA_FR01_021_0043.png,soft_silt_bioturbation,flat,36,61.1,soft,100.0,silt,61.1,bioturbation,38.9,100.0
2025_09_SA_FR01_021_0046.png,soft_silt_bioturbation,flat,43,79.1,soft,100.0,silt,79.1,bioturbation,20.9,100.0
2025_09_SA_FR01_021_0049.png,soft_silt,flat,48,85.4,soft,100.0,silt,85.4,,,100.0
2025_09_SA_FR01_021_0050.png,soft_silt,flat,52,86.5,soft,100.0,silt,86.5,,,100.0
2025_09_SA_FR01_021_0051.png,soft_silt,flat,51,82.4,soft,100.0,silt,82.4,,,100.0
2025_09_SA_FR01_021_0052.png,soft_silt,flat,61,85.2,soft,100.0,silt,85.2,,,100.0
2025_09_SA_FR01_021_0053.png,soft_silt,flat,62,83.9,soft,100.0,silt,83.9,,,100.0
2025_09_SA_FR01_021_0055.png,soft_silt,flat,50,82.0,soft,100.0,silt,82.0,,,100.0
2025_09_SA_FR01_021_0056.png,soft_silt_bioturbation,flat,38,78.9,soft,100.0,silt,78.9,bioturbation,21.1,100.0
2025_09_SA_FR01_021_0057.png,soft_silt,flat,44,88.6,soft,100.0,silt,88.6,,,100.0
2025_09_SA_FR01_021_0058.png,soft_silt,flat,34,91.2,soft,100.0,silt,91.2,,,100.0
2025_09_SA_FR01_021_0059.png,soft_silt,flat,53,88.7,soft,100.0,silt,88.7,,,100.0
2025_09_SA_FR01_021_0061.png,soft_silt,flat,59,93.2,soft,100.0,silt,93.2,,,100.0
2025_09_SA_FR01_022_v1_0011.png,soft_silt,flat,79,86.1,soft,86.1,silt,86.1,,,100.0
2025_09_SA_FR01_022_v1_0013.png,soft_silt,high,49,95.9,soft,95.9,silt,95.9,,,93.9
2025_09_SA_FR01_022_v1_0015.png,hard_soft_silt_shelldead,flat,64,48.4,hard | soft,50.0,silt,48.4,shelldead,39.1,98.4
2025_09_SA_FR01_022_v1_0016.png,soft_silt,high_flat,58,93.1,soft,93.1,silt,93.1,,,70.7
2025_09_SA_FR01_025_0012.png,soft_silt,high,79,93.7,soft,93.7,silt,93.7,,,100.0
2025_09_SA_FR01_025_0015.png,hard_boulder,high,68,54.4,hard,82.4,boulder,54.4,,,80.9
2025_09_SA_FR01_025_0017.png,soft_silt,high,34,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_025_0020.png,soft_silt,high,39,87.2,soft,87.2,silt,87.2,,,100.0
2025_09_SA_FR01_025_0021.png,soft_silt_bedrockreef,high,14,78.6,soft,78.6,silt,78.6,bedrockreef,21.4,100.0
2025_09_SA_FR01_025_0022.png,soft_silt_bedrockreef,high,41,61.0,soft,61.0,silt,61.0,bedrockreef,39.0,100.0
2025_09_SA_FR01_025_0023.png,soft_silt,high,5,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_025_0024.png,soft_silt,high,52,84.6,soft,84.6,silt,84.6,,,94.2
2025_09_SA_FR01_025_0028.png,soft_silt,high,52,88.5,soft,88.5,silt,88.5,,,100.0
2025_09_SA_FR01_025_0039.png,soft_silt,high,55,89.1,soft,89.1,silt,89.1,,,100.0
2025_09_SA_FR01_025_0040.png,soft_silt_bedrockreef,high,12,66.7,soft,66.7,silt,66.7,bedrockreef,33.3,100.0
2025_09_SA_FR01_025_0042.png,soft_silt,high,42,95.2,soft,95.2,silt,95.2,,,100.0
2025_09_SA_FR01_025_0043.png,soft_silt,high,47,97.9,soft,97.9,silt,97.9,,,100.0
2025_09_SA_FR01_025_0045.png,soft_silt,high,63,98.4,soft,100.0,silt,98.4,,,100.0
2025_09_SA_FR01_025_0046.png,,,0,,,,,,,,
2025_09_SA_FR01_025_0047.png,soft_silt,high,10,90.0,soft,90.0,silt,90.0,,,100.0
2025_09_SA_FR01_026_0005.png,soft_silt,flat,10,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_026_0006.png,soft_silt,flat,5,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_026_0008.png,soft_silt,flat,28,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_026_0010.png,soft_silt,flat,41,90.2,soft,92.7,silt,90.2,,,100.0
2025_09_SA_FR01_026_0011.png,soft_silt,flat,23,100.0,soft,100.0,silt,100.0,,,100.0
2025_09_SA_FR01_026_0012.png,soft_silt,flat,25,96.0,soft,96.0,silt,96.0,,,100.0
2025_09_SA_FR01_026_0013.png,soft_silt,flat,43,97.7,soft,97.7,silt,97.7,,,100.0
2025_09_SA_FR01_026_0014.png,soft_silt,flat,51,86.3,soft,96.1,silt,86.3,,,100.0
2025_09_SA_FR01_026_0015.png,soft_silt,flat,42,95.2,soft,97.6,silt,95.2,,,100.0
2025_09_SA_FR01_026_0016.png,soft_silt,flat,29,93.1,soft,96.6,silt,93.1,,,100.0
2025_09_SA_FR01_026_0017.png,soft_silt,flat,33,84.8,soft,100.0,silt,84.8,,,100.0
2025_09_SA_FR01_026_0018.png,soft_silt,flat,25,84.0,soft,96.0,silt,84.0,,,100.0
2025_09_SA_FR01_026_0019.png,soft_silt,flat,41,90.2,soft,97.6,silt,90.2,,,100.0
